surveyid,village,survey_date,femaleres,age,married,children,hhsize,edu,asset_livestock,asset_durable,asset_phone,asset_savings,asset_land_owned_total,asset_niceroof,cons_ed,cons_social,cons_other,ent_wagelabor,ent_ownfarm,ent_business,ent_nonagbusiness,ent_employees,ent_nonag_revenue,ent_nonag_flowcost,ent_farmrevenue,ent_farmexpenses,ent_animalstockrev,labor_primary,wage_expenditures,durable_investment,nondurable_investment,given_mpesa,amount_given_mpesa,received_mpesa,amount_received_mpesa,net_mpesa,saved_mpesa,amount_saved_mpesa,early_survey,depressed,day_of_week
1197,171,24-Aug-60,1,45.0,1,10,12,7,641.63666,265.69498,32.030739000000004,0.0,2.5,0,11.771297,11.584451,9.529145199999999,0,1,0,0,0,0.0,0.0,14.413832999999999,8.4325371,18.017292,0,0,1060.9191,36.539513,0,0.0,0,0.0,0.0,1,0.0,1,0,4
726,136,03-Dec-61,1,47.0,1,4,6,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,1
647,21,03-Sep-61,1,65.0,0,1,3,6,355.24435,121.39651,24.023054000000002,0.0,2.74,0,0.0,2.2688441000000004,3.8436887000000004,0,1,0,0,0,0.0,0.0,2.4023056,0.62726867,2.4289978,0,0,484.32822000000004,2.2288055,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1363,104,26-Oct-61,1,24.0,0,1,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,12.011527000000001,0,1,5
125,7,03-May-60,1,28.0,1,1,3,6,86.05342900000001,107.30298,72.069168,0.0,0.75,0,0.0,1.5348064,23.942978,0,1,0,0,0,0.0,0.0,5.738841099999999,3.3754617999999996,1.3346142,0,0,196.55948,3.3754617999999996,0,0.0,1,160.1537,160.1537,1,80.076851,1,0,3
334,41,13-Dec-61,1,23.0,1,3,5,9,4.1303144,144.13834,72.069168,0.0,0.0,0,1.2411911,0.62726867,31.358095000000002,0,0,1,1,0,16.015369,0.0,2.2688441000000004,0.75628144,0.0,0,0,153.87402,1.9974724999999998,0,0.0,0,0.0,0.0,0,0.0,0,0,4
966,89,06-Nov-61,1,21.0,1,2,2,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
430,5,09-Oct-61,1,55.0,1,3,5,8,28.912201,206.59826999999999,40.038425,0.0,2.0,0,0.50715339,0.10676913,12.892373,0,1,0,0,0,0.0,0.0,5.3384566,0.4448714,5.605379599999999,0,0,246.72122000000002,0.95202482,0,0.0,1,30.429203,30.429203,0,0.0,0,0,2
1000,83,30-Nov-61,1,22.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1344,275,10-Nov-61,0,64.0,0,0,1,1,0.0,126.52141999999999,0.0,0.0,1.0,0,0.0,4.297457700000001,8.3279924,0,0,0,0,0,0.0,0.0,12.812296,5.1204696,1.3346142,0,0,137.73218,5.1204696,0,0.0,0,0.0,0.0,0,0.0,0,0,6
290,40,21-Aug-60,1,46.0,0,2,4,9,576.2348,172.96599999999998,67.264557,0.0,1.0,0,30.589357,5.605379599999999,45.563728000000005,0,1,0,1,0,83.279922,0.58723027,33.365353000000006,17.083060999999997,1.0009606,0,0,752.40387,62.833633,0,0.0,0,0.0,0.0,0,0.0,1,0,1
1310,254,16-Nov-61,1,29.0,1,6,8,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1262,173,20-Nov-61,1,65.0,1,1,3,5,8.2606287,170.08324,0.0,0.0,3.0,0,0.69399935,4.9380727,81.037773,1,0,0,0,0,0.0,0.0,0.0,2.0019212,0.0,1,0,239.52257999999998,2.6959205,0,0.0,1,192.18443,192.18443,0,0.0,0,0,2
95,14,21-Sep-61,1,52.0,1,4,6,7,605.14703,296.28432999999995,24.023054000000002,0.0,2.0,0,3.0429204,0.80076849,64.06147800000001,0,1,0,0,0,0.0,0.0,4.2707653,4.8935857,0.0,0,0,973.50049,7.9365063,0,0.0,0,0.0,0.0,0,0.0,0,1,5
1106,43,13-Oct-61,1,28.0,1,3,5,10,16.521257000000002,130.68542,40.038425,0.0,2.0,0,1.3346142,6.6730709,35.233814,0,1,0,0,0,0.0,0.0,6.859917200000001,5.2383609,0.0,0,0,160.01898,10.576817,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1214,88,21-Nov-61,0,25.0,1,4,6,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
771,61,21-Nov-61,1,49.0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,3
1272,211,23-Oct-61,1,24.0,1,2,4,8,322.19577000000004,237.34777999999997,56.053794999999994,0.0,0.0,0,1.2144989,0.80076849,5.925686799999999,0,1,0,0,0,0.0,0.0,4.137304299999999,0.34477535,24.023054000000002,0,0,602.30457,3.9615797999999995,0,0.0,0,0.0,0.0,1,0.0,0,0,2
658,55,05-Dec-61,1,21.0,0,6,10,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1108,135,29-Oct-61,1,42.0,1,4,6,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,1
238,49,10-Nov-60,1,23.0,0,3,5,10,0.0,96.09221600000001,0.0,0.0,0.1,0,1.7083061000000002,0.72069162,9.881483099999999,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.09221600000001,1.7083061000000002,0,0.0,0,0.0,0.0,0,0.0,1,1,5
438,73,24-Oct-61,1,48.0,1,3,7,9,67.12541999999999,100.73668,43.241501,0.0,1.5,0,2.0019212,4.5376883,18.770014,0,0,0,1,0,0.0,0.0,0.0,0.24023055,27.306206,0,0,180.51425,2.2421517000000004,0,0.0,0,0.0,0.0,1,9.6092224,0,0,3
1410,115,08-Oct-61,1,27.0,1,3,5,8,4.1303144,113.70913,0.0,0.0,0.0,0,0.0,0.0,12.011527000000001,1,0,0,0,0,0.0,0.0,2.6024976000000004,0.16682677,0.0,1,0,124.24558999999999,0.16682677,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1210,174,18-Aug-60,1,33.0,1,4,6,10,122.54308,414.15747000000005,64.06147800000001,48.046108000000004,0.0,0,0.42040345,17.216522,34.513123,0,0,0,1,2,32.030739000000004,275.46436,5.3384566,4.9158287000000005,0.0,0,0,609.73065,352.86975,0,0.0,0,0.0,0.0,0,0.0,1,0,5
1348,87,01-Oct-61,1,23.0,1,1,3,12,200.33891,304.29202000000004,64.06147800000001,352.57837,1.0,0,0.0,4.5376883,68.545784,0,0,1,1,1,25.624592,38.463581,14.680757,1.3123707,4.2707653,0,0,552.19659,392.35431,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1341,88,19-Oct-61,1,78.0,1,1,3,5,959.0250900000001,164.95831,0.0,0.0,3.0,0,0.0,0.93422991,8.968606900000001,1,0,0,0,0,0.0,0.0,1.601537,8.4080696,21.353827,1,0,1213.6694,13.212681,0,0.0,0,0.0,0.0,0,0.0,0,0,5
874,74,29-Sep-61,1,63.0,0,2,4,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1299,266,08-Nov-61,1,54.0,1,5,8,9,28.912201,229.01979,38.436890000000005,0.0,2.0,0,5.720156200000001,29.895357,75.784729,0,1,0,0,0,0.0,0.0,0.0,0.0,3.203074,0,0,312.38425,6.921309,0,0.0,0,0.0,0.0,1,0.0,0,0,4
1040,137,29-Oct-61,1,46.0,0,3,5,9,44.750278,212.20366,38.436890000000005,0.0,1.5,0,21.487288,2.9361509999999997,66.62394,1,0,0,0,0,0.0,0.0,1.3346142,2.0019212,9.6092224,1,0,260.95776,31.496893,0,0.0,0,0.0,0.0,0,0.0,0,0,1
555,53,01-Dec-61,1,27.0,1,3,5,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1027,34,10-Oct-61,1,31.0,1,4,6,10,20.651573000000003,345.93201,72.069168,48.206264000000004,0.0,0,3.4166121,5.0715337,105.06083000000001,0,0,0,0,0,0.0,0.0,1.2011528,1.5681716,1.0009606,0,0,439.45352,53.191047999999995,0,0.0,0,0.0,0.0,0,0.0,0,0,3
355,34,20-Sep-61,1,29.0,1,4,6,9,409.97882000000004,170.08324,0.0,14.413832999999999,0.5,0,2.0019212,11.677875,56.294025,0,1,0,1,0,25.304285,35.927811,18.017292,6.4528594,88.08453399999999,0,0,648.9281599999999,67.444725,0,0.0,0,0.0,0.0,1,24.023054000000002,0,0,4
1242,17,11-Oct-61,1,39.0,1,3,6,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
56,7,26-Oct-61,1,42.0,1,6,9,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1255,234,03-Nov-61,1,22.0,1,2,4,8,28.912201,129.7245,24.023054000000002,0.0,0.60000002,0,0.0,2.7759973999999996,24.951946,0,0,0,0,0,0.0,0.0,2.6158438,1.0232042,31.390125,0,0,160.23824,2.9450486000000002,0,0.0,0,0.0,0.0,1,19.218445000000003,0,1,6
524,77,31-Oct-61,1,24.0,1,4,6,9,8.2606287,198.27028,24.023054000000002,4.8046112,2.0,0,2.1353827,2.0686522000000003,22.741825,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,273.47516,6.9399939,0,0.0,0,0.0,0.0,1,0.0,0,0,3
605,7,01-Sep-61,1,24.0,1,3,5,6,0.0,104.26006,16.015369,0.0,0.0,0,1.0276529,4.3908806,11.931451,0,0,0,0,0,0.0,0.0,0.85415304,0.13123704,40.572269,1,0,115.47081999999999,1.1588899,0,0.0,0,0.0,0.0,0,0.0,0,0,6
812,130,26-Sep-61,1,20.0,1,2,4,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,3
61,6,18-Sep-61,1,55.0,1,1,5,8,90.866913,352.33813,56.053794999999994,0.0,1.0,0,2.6692283,1.7349985,17.969246,0,1,0,1,0,8.0076847,1.0676913000000001,27.546436,2.8293822,5.0715337,0,0,515.27423,6.5663018,0,0.0,0,0.0,0.0,0,0.0,0,0,2
257,53,29-Nov-61,1,23.0,1,3,5,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
904,129,29-Oct-61,1,23.0,1,3,5,9,247.49594,362.42783,32.030739000000004,0.0,0.125,0,1.2011528,9.3422985,30.909664000000003,0,0,1,1,2,672.64557,232.16948,5.0715337,6.1080842,3.8703811000000004,0,0,675.26648,246.68562000000003,0,0.0,0,0.0,0.0,1,0.0,0,0,1
1265,182,21-Aug-60,1,24.0,1,1,3,10,150.41488999999999,331.51816,168.16138999999998,0.0,0.0,0,0.0,2.1353827,40.198578000000005,0,1,0,1,0,8.0877619,228.21902000000003,0.97426832,0.081189021,2.0019212,0,0,485.13611,228.30022000000002,0,0.0,1,160.1537,160.1537,0,0.0,1,0,1
351,33,18-Sep-61,1,23.0,1,3,5,10,41.303146000000005,31.390125,19.218445000000003,0.0,4.0,0,3.2431123,0.0,69.34655,0,0,0,0,0,0.0,0.0,0.0,0.0,6.7398019,0,0,75.25573,3.2431123,1,8.0076847,0,0.0,-8.0076847,1,0.0,0,0,2
1263,98,18-Sep-61,1,29.0,1,4,6,9,24.781887,295.48357999999996,0.0,0.0,0.0,0,3.5367273999999997,5.605379599999999,19.05829,1,0,0,0,0,0.0,0.0,8.0076847,0.66730708,0.0,1,0,442.78305,4.2040343,0,0.0,1,4.8046112,4.8046112,1,0.0,0,0,2
905,57,15-Oct-61,1,27.0,1,3,5,10,200.33891,163.35678000000001,0.0,16.015369,0.22499999,0,1.3346142,2.2688441000000004,36.995506,0,1,0,0,0,0.0,0.0,5.5386491,3.9782622,6.2459941,0,0,370.10184,21.968860999999997,0,0.0,0,0.0,0.0,0,0.0,0,0,1
960,88,20-Sep-61,1,51.0,0,4,7,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
279,9,03-May-60,1,18.0,1,2,3,10,4.1303144,38.436890000000005,16.015369,22.421518,0.0,0,0.0,3.8703811000000004,30.669434000000003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,46.571045,22.421518,0,0.0,0,0.0,0.0,1,0.0,1,0,3
580,20,15-Oct-61,1,27.0,1,4,6,8,70.215347,231.58223999999998,28.827665000000003,0.0,1.75,0,2.6692283,1.4013448999999998,8.3279924,0,1,0,1,0,12.812296,0.10676913,4.8046112,0.6005764,12.972449000000001,0,0,356.24985,9.7827215,0,0.0,1,3.203074,3.203074,0,0.0,0,0,1
1066,77,20-Nov-61,1,20.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1268,105,28-Nov-61,1,49.0,1,3,5,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,96.09221600000001,0,0,3
1193,244,07-Oct-60,1,32.0,0,3,4,6,16.521257000000002,52.85071899999999,0.0,0.0,0.5,0,3.203074,0.3203074,3.5233815,1,0,0,0,0,0.0,0.0,7.4738393,0.62281996,0.0,1,0,80.58273299999999,3.8258939,0,0.0,0,0.0,0.0,0,0.0,1,0,6
828,52,18-Oct-61,1,46.0,0,4,10,5,171.42671,198.59059,0.0,0.0,2.0,0,5.3384566,8.941914599999999,19.378597,0,1,0,0,0,0.0,0.0,3.203074,0.26692283,0.0,0,0,382.82959,7.2069163,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1166,89,18-Sep-61,1,27.6,1,2,4,9,24.781887,178.09091,35.233814,0.0,0.0,0,1.601537,2.5357667999999998,20.819981,1,0,0,0,0,0.0,0.0,2.2554979,1.1221881,0.40038425,1,0,206.07587,2.7237251000000002,0,0.0,0,0.0,0.0,0,0.0,0,0,2
868,64,20-Sep-61,1,82.0,0,0,2,1,0.0,43.721962,25.624592,0.0,3.0,0,0.0,1.8684598000000001,45.884033,0,1,0,1,3,128.12296,21.353827,4.2707653,0.68955064,0.0,0,0,46.604729,22.043377,0,0.0,0,0.0,0.0,1,32.030739000000004,0,0,4
1155,180,05-Nov-61,1,31.0,1,6,8,9,28.912201,392.69687000000005,32.030739000000004,16.015369,0.25,0,6.6730709,3.3365355,63.180634,0,0,0,1,0,64.06147800000001,48.046108000000004,11.744603999999999,1.5125625,3.8703811000000004,0,0,511.29514000000006,72.247116,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1398,70,04-Oct-61,1,36.0,0,4,5,9,8.2606287,225.1761,0.0,48.046108000000004,0.5,0,5.3384566,3.0696127,31.229971000000003,1,0,0,0,0,0.0,0.0,8.274608599999999,0.6895507,2.4690363,1,0,253.45595,54.074116000000004,0,0.0,0,0.0,0.0,1,0.0,0,1,4
695,59,15-Oct-61,0,33.0,1,5,7,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
546,46,06-Nov-61,1,48.0,0,1,2,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
636,38,12-Oct-61,0,36.0,0,2,3,10,22.375139,116.9122,0.0,0.0,2.0,0,4.1639962,3.203074,10.890450999999999,1,0,0,0,0,0.0,0.0,14.947679,2.0464081999999997,0.0,1,0,147.29503,6.2104044,0,0.0,0,0.0,0.0,1,0.0,0,0,5
431,71,27-Dec-61,1,25.0,0,3,4,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
775,138,22-Sep-60,0,54.5,1,1,3,6,4.1303144,104.09991,0.0,9.6092224,2.9000001,0,5.3384566,20.019213,9.6092224,0,0,0,0,0,0.0,0.0,2.9361509999999997,6.9177504,3.0696127,0,0,114.63637,21.865429000000002,0,0.0,0,0.0,0.0,0,0.0,1,0,5
511,37,18-Nov-61,1,22.0,1,1,3,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
38,1,14-Sep-61,1,31.0,1,5,7,10,4.1303144,264.49384,0.0,0.0,4.0,0,4.2040348,0.73403776,38.757195,0,1,0,1,0,41.639961,26.692284,0.20553058,6.530044599999999,0.0,0,0,276.87207,37.426361,0,0.0,0,0.0,0.0,0,0.0,0,1,5
88,11,18-Aug-60,1,25.0,1,5,7,11,679.16675,910.47375,192.18443,0.0,0.25,0,2.0019212,11.611142999999998,163.19662,0,0,0,0,0,0.0,0.0,5.3384566,8.586018600000001,4.8046112,1,0,1597.6482,26.603308000000002,0,0.0,0,0.0,0.0,0,0.0,1,0,5
1213,202,22-Oct-61,1,24.0,1,3,5,5,0.0,96.09221600000001,48.046108000000004,6.406148,0.0,0,1.2411911,2.0019212,9.6092224,1,0,0,0,0,0.0,0.0,0.93422991,0.27804461,0.0,1,0,96.09221600000001,8.8863058,0,0.0,0,0.0,0.0,1,1.601537,0,1,1
895,86,26-Oct-61,1,34.0,1,4,6,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1233,41,12-Oct-61,1,37.0,1,7,10,11,743.53119,519.69873,64.06147800000001,128.12296,2.0,0,11.571105000000001,37.075581,239.91025,0,0,0,1,2,552.53027,257.79407000000003,0.10276529,3.5719837999999995,13.346142,0,27000,1311.2761,416.11456,0,0.0,0,0.0,0.0,0,0.0,0,0,5
799,133,22-Oct-61,1,49.0,1,5,7,13,57.14122,309.09665,56.053794999999994,0.0,1.0,0,29.828627,25.491131,113.22867,0,0,0,0,0,0.0,0.0,6.0057635000000005,5.7722063,9.7426834,0,0,398.26862,44.409286,0,0.0,0,0.0,0.0,0,0.0,0,0,1
439,40,05-Oct-61,1,51.0,1,3,8,9,355.24435,270.65976,120.11527,12.812296,0.75,0,46.711498,32.097469,45.643803000000005,0,1,0,1,0,1.9218444,64.06147800000001,6.8332243,4.4398165,5.605379599999999,0,0,673.9502,131.22816,0,0.0,0,16.015369,16.015369,0,0.0,0,0,5
1198,117,25-May-60,1,20.0,1,1,3,10,346.98373,250.64052999999998,72.069168,0.0,0.0,0,0.0,4.3374963,44.442654,0,1,0,1,0,80.076851,2.6692283,3.1056472999999998,4.9633188,0.0,0,0,612.83887,12.597311999999999,0,0.0,0,0.0,0.0,1,0.0,1,0,4
843,102,06-Nov-61,1,22.0,1,2,4,10,8.2606287,213.32472,24.023054000000002,0.0,0.0,0,0.0,0.80076849,7.0467629,0,1,0,0,0,0.0,0.0,1.0676913000000001,0.088974275,16.015369,0,0,228.63211,0.088974275,0,0.0,0,0.0,0.0,0,0.0,0,0,2
212,7,10-Oct-61,1,26.0,1,3,5,10,12.390944000000001,256.24591000000004,48.046108000000004,0.0,1.0,0,1.8017291000000002,1.4680754999999999,22.581671,0,1,0,0,0,0.0,0.0,10.009606,1.2122746000000002,0.0,0,0,326.29218,3.1741574,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1393,114,09-Oct-61,1,45.0,0,2,3,9,204.46922,239.42978,0.0,0.0,2.5,0,1.601537,2.162075,29.468281,0,1,0,1,0,51.249184,25.624592,7.2869934999999995,1.0187556,3.203074,0,0,453.50824000000006,28.565191,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1418,23,17-Sep-61,1,22.0,1,2,4,10,231.29761000000002,518.09723,104.09991,0.0,0.0,0,0.0,0.72069162,9.7693758,0,1,0,1,0,0.0,0.0,4.0038424,0.33365354,14.774179,0,0,918.35699,3.5367273999999997,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1184,162,23-Nov-61,1,62.0,0,2,3,5,132.52727,15.054448,0.0,0.0,1.25,0,1.9218444,0.93422991,3.3632275999999997,0,0,1,1,0,12.812296,3.0963049,1.4413832,0.12011527,7.740762200000001,0,0,154.62848,5.138264700000001,0,0.0,0,0.0,0.0,0,0.0,0,1,5
189,3,17-Sep-61,1,39.0,1,3,5,1,355.24435,78.635468,0.0,0.0,8.0,0,1.3346142,0.66730708,4.8046112,0,1,0,0,0,0.0,0.0,4.6711493,0.38926247,0.0,0,0,483.20715,1.7238765999999999,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1211,62,08-Sep-61,1,29.0,1,1,3,10,48.880596000000004,97.853912,76.873779,0.0,0.5,0,0.0,1.4013448999999998,6.9666858,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,150.09773,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,6
112,4,13-Oct-61,1,41.0,1,4,6,8,41.303146000000005,269.05823,56.053794999999994,0.0,0.5,0,1.3346142,3.6034582000000004,39.381794,0,0,0,0,0,0.0,0.0,2.7759973999999996,3.0073304,0.0,0,0,324.77521,4.3419447,0,0.0,1,8.0076847,8.0076847,0,0.0,0,0,6
1033,34,13-Oct-61,1,22.0,1,2,4,8,8.2606287,141.73602,19.218445000000003,3.8436887000000004,0.0,0,0.0,0.0,6.9987168,0,0,0,0,0,0.0,0.0,1.4680754999999999,0.20241648,0.66730708,0,0,164.41048999999998,4.0461054,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1334,222,24-Oct-61,1,20.0,1,2,4,9,4.1303144,263.45285,24.023054000000002,0.0,1.0,0,0.0,5.0048032,30.269049,0,1,0,0,0,0.0,0.0,6.339417500000001,3.4944646,11.144028,0,0,347.66003,3.4944646,0,0.0,0,0.0,0.0,0,0.0,0,0,3
409,80,09-Nov-61,1,21.700001,1,3,5,6,28.912201,232.22287000000003,64.06147800000001,0.0,0.0,0,4.0038424,2.1353827,22.421518,0,0,1,1,0,48.046108000000004,8.968606900000001,0.0,0.40038425,0.0,0,0,261.93585,13.372832999999998,0,0.0,0,0.0,0.0,0,0.0,0,0,5
654,42,16-Oct-61,1,27.0,1,3,6,7,22.375139,172.96599999999998,59.25686999999999,8.0076847,1.0,0,1.4280372,4.417573,11.386928,0,1,0,0,0,0.0,0.0,3.7369196000000002,2.1398314999999997,0.0,0,0,211.35651000000001,11.575553999999999,0,0.0,0,0.0,0.0,0,0.0,0,0,2
320,63,12-Nov-61,1,29.299999,1,3,5,1,37.172832,192.98521000000002,32.030739000000004,0.0,2.0999999,0,20.019213,0.33365354,17.616907,1,0,0,0,0,0.0,0.0,6.299378900000001,1.7261009999999999,0.48046109,1,0,230.15805,21.745314,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1148,69,16-Oct-61,1,19.0,1,2,4,10,30.635769,432.41497999999996,32.030739000000004,3.203074,0.0,0,2.7226129,5.738841099999999,16.335678,1,0,0,0,0,0.0,0.0,6.406148,4.8046112,0.0,1,0,549.53375,10.730298,0,0.0,0,0.0,0.0,1,0.0,0,0,2
226,33,30-Oct-61,1,36.0,0,7,8,1,16.521257000000002,75.592545,0.0,1.9218444,2.25,0,2.8827665000000002,2.3889593999999996,63.100559,0,0,1,1,0,384.36887,317.10434,4.2707653,1.3168193000000001,0.0,0,0,98.519951,323.22577,0,0.0,0,0.0,0.0,1,0.0,0,1,2
5,1,29-Oct-61,1,23.0,1,4,6,10,270.90842000000004,305.57327000000004,0.0,0.0,0.0,0,0.80076849,21.353827,67.424706,1,0,0,0,0,0.0,0.0,2.1353827,6.0502515,2.0019212,1,0,642.46497,21.264853,0,0.0,0,0.0,0.0,0,0.0,0,0,1
733,8,31-May-60,1,31.0,1,3,5,9,116.00601,216.19147999999998,32.030739000000004,0.0,0.0,0,3.203074,2.0019212,14.413832999999999,1,0,0,1,0,0.0,0.0,13.346142,1.3791013,0.0,1,0,397.84448,4.582175299999999,0,0.0,0,0.0,0.0,0,0.0,1,0,3
1239,181,01-Nov-61,1,24.0,1,2,4,9,41.303146000000005,168.64185,0.0,0.0,0.0,0,0.66730708,0.26692283,3.0749508999999997,1,0,0,0,0,0.0,0.0,4.6711493,0.38926247,0.0,1,0,212.82776,2.4979527000000004,0,0.0,0,0.0,0.0,1,0.0,0,0,4
171,17,25-May-60,1,25.0,1,3,5,10,8.2606287,80.877617,32.030739000000004,0.0,0.40000001,0,0.64061481,0.66730708,1.2011528,0,1,0,0,0,0.0,0.0,0.10276529,0.008563774,4.0038424,0,0,89.138245,0.64917856,0,0.0,1,16.015369,16.015369,0,0.0,1,0,4
482,83,08-Nov-61,1,33.0,0,4,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
859,176,08-Nov-61,1,25.0,1,2,4,3,66.08503,52.85071899999999,0.0,0.0,2.0,0,0.0,0.66730708,12.251758,0,0,1,1,0,8.0076847,0.0,3.7369196000000002,14.725242999999999,0.0,0,0,123.74036000000001,16.32678,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1309,15,02-Oct-61,1,33.0,1,5,7,7,583.81232,257.04669,89.686073,0.0,2.5,0,1.3346142,0.66730708,30.909664000000003,0,1,0,0,0,0.0,0.0,3.4699969,0.28916639,5.2583799,0,0,893.70978,6.4283919,0,0.0,0,0.0,0.0,0,0.0,0,1,2
